lganame,wardname,ym,year,month,no2_mol_m2,no2_umol_m2,no2_valid_pixels,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,fac_per_1k_pop,phc_per_1k_u5,rainfall_mm_lag1m,rainfall_mm_lag2m,rainfall_mm_lag3m,t2m_mean_lag1m,t2m_mean_lag2m,t2m_mean_lag3m,ndvi_annual,ndvi_monthly,ndvi,ndvi_source,t,no2_umol_m2_lag1,no2_umol_m2_lag2,no2_umol_m2_lag3,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag3,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,ndvi_lag1,ndvi_lag2,ndvi_lag3,month_sin,month_cos,no2_umol_m2_t1,rainfall_mm_t1,t2m_mean_t1
Warri South-West,Ajudaibo,2025-10,2025,10,1.4534741239913274e-05,14.534741239913274,1,52.336517333984375,4,26.36,28.27,24.83,27.28,31,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,56.03560256958008,14.043818473815918,50.16352081298828,25.89,25.33,25.95,-0.1848566036413211,,-0.1848566036413211,annual,24310,11.157513654325156,14.975165868236218,12.12636379932519,56.03560256958008,14.043818473815918,50.16352081298828,25.89,25.33,25.95,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,-0.8660254037844386,0.5000000000000001,15.308305592043324,26.923452377319336,27.29
Warri South-West,Ajudaibo,2025-11,2025,11,1.5308305592043325e-05,15.308305592043324,1,26.923452377319336,4,27.29,29.37,25.96,28.39,30,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,52.336517333984375,56.03560256958008,14.043818473815918,26.36,25.89,25.33,-0.1848566036413211,,-0.1848566036413211,annual,24311,14.534741239913274,11.157513654325156,14.975165868236218,52.336517333984375,56.03560256958008,14.043818473815918,26.36,25.89,25.33,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,-0.5000000000000004,0.8660254037844384,27.702235456672497,13.413700103759766,27.58
Warri South-West,Ajudaibo,2025-12,2025,12,2.7702235456672497e-05,27.702235456672497,1,13.413700103759766,4,27.58,29.44,26.6,28.56,31,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,26.923452377319336,52.336517333984375,56.03560256958008,27.29,26.36,25.89,-0.1848566036413211,,-0.1848566036413211,annual,24312,15.308305592043324,14.534741239913274,11.157513654325156,26.923452377319336,52.336517333984375,56.03560256958008,27.29,26.36,25.89,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,-2.4492935982947064e-16,1.0,27.96743683575187,4.172672271728516,27.93
Warri South-West,Ajudaibo,2026-01,2026,1,2.796743683575187e-05,27.96743683575187,1,4.172672271728516,4,27.93,30.14,26.86,28.58,31,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,13.413700103759766,26.923452377319336,52.336517333984375,27.58,27.29,26.36,-0.1848566036413211,,-0.1848566036413211,annual,24313,27.702235456672497,15.308305592043324,14.534741239913274,13.413700103759766,26.923452377319336,52.336517333984375,27.58,27.29,26.36,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,0.49999999999999994,0.8660254037844387,22.89186704729218,16.594219207763672,28.11
Warri South-West,Ajudaibo,2026-02,2026,2,2.289186704729218e-05,22.89186704729218,1,16.594219207763672,4,28.11,30.46,26.76,28.63,28,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,4.172672271728516,13.413700103759766,26.923452377319336,27.93,27.58,27.29,-0.1848566036413211,,-0.1848566036413211,annual,24314,27.96743683575187,27.702235456672497,15.308305592043324,4.172672271728516,13.413700103759766,26.923452377319336,27.93,27.58,27.29,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,0.8660254037844386,0.5000000000000001,22.813946998212487,16.29936981201172,28.47
Warri South-West,Ajudaibo,2026-03,2026,3,2.2813946998212487e-05,22.813946998212487,1,16.29936981201172,4,28.47,30.03,26.32,29.2,31,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,16.594219207763672,4.172672271728516,13.413700103759766,28.11,27.93,27.58,-0.1848566036413211,,-0.1848566036413211,annual,24315,22.89186704729218,27.96743683575187,27.702235456672497,16.594219207763672,4.172672271728516,13.413700103759766,28.11,27.93,27.58,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,1.0,6.123233995736766e-17,28.98248385463376,27.092742919921875,28.7
Warri South-West,Ajudaibo,2026-04,2026,4,2.898248385463376e-05,28.98248385463376,1,27.092742919921875,4,28.7,30.44,26.75,29.34,30,3,0.008369597,0.008369597,0.008369597,Shell,1,1,0,0,1,0,280,44,3.57,22.73,16.29936981201172,16.594219207763672,4.172672271728516,28.47,28.11,27.93,-0.1848566036413211,-0.1025633759550995,-0.1025633759550995,monthly,24316,22.813946998212487,22.89186704729218,27.96743683575187,16.29936981201172,16.594219207763672,4.172672271728516,28.47,28.11,27.93,-0.1848566036413211,-0.1848566036413211,-0.1848566036413211,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Akpakpa,2025-05,2025,5,,,0,23.82886505126953,2,27.95,29.82,26.39,28.83,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,,,,,,,-0.1775243539349297,-0.0749237986289307,-0.0749237986289307,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,,37.96538925170898,27.18
Warri South-West,Akpakpa,2025-06,2025,6,,,0,37.96538925170898,2,27.18,28.64,25.82,28.1,30,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,23.82886505126953,,,27.95,,,-0.1775243539349297,0.2673677113663226,0.2673677113663226,monthly,24306,,,,23.82886505126953,,,27.95,,,-0.0749237986289307,,,1.2246467991473532e-16,-1.0,,33.80772399902344,25.95
Warri South-West,Akpakpa,2025-07,2025,7,,,0,33.80772399902344,2,25.95,27.37,24.94,26.58,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,37.96538925170898,23.82886505126953,,27.18,27.95,,-0.1775243539349297,,-0.1775243539349297,annual,24307,,,,37.96538925170898,23.82886505126953,,27.18,27.95,,0.2673677113663226,-0.0749237986289307,,-0.4999999999999997,-0.8660254037844388,,9.883413314819336,25.33
Warri South-West,Akpakpa,2025-08,2025,8,,,0,9.883413314819336,2,25.33,26.64,24.62,25.89,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,33.80772399902344,37.96538925170898,23.82886505126953,25.95,27.18,27.95,-0.1775243539349297,,-0.1775243539349297,annual,24308,,,,33.80772399902344,37.96538925170898,23.82886505126953,25.95,27.18,27.95,-0.1775243539349297,0.2673677113663226,-0.0749237986289307,-0.8660254037844384,-0.5000000000000004,,36.19159698486328,25.89
Warri South-West,Akpakpa,2025-09,2025,9,,,0,36.19159698486328,2,25.89,27.34,24.85,26.4,30,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,9.883413314819336,33.80772399902344,37.96538925170898,25.33,25.95,27.18,-0.1775243539349297,,-0.1775243539349297,annual,24309,,,,9.883413314819336,33.80772399902344,37.96538925170898,25.33,25.95,27.18,-0.1775243539349297,-0.1775243539349297,0.2673677113663226,-1.0,-1.8369701987210297e-16,,33.79981231689453,26.36
Warri South-West,Akpakpa,2025-10,2025,10,,,0,33.79981231689453,2,26.36,28.27,24.83,27.28,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,36.19159698486328,9.883413314819336,33.80772399902344,25.89,25.33,25.95,-0.1775243539349297,,-0.1775243539349297,annual,24310,,,,36.19159698486328,9.883413314819336,33.80772399902344,25.89,25.33,25.95,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,-0.8660254037844386,0.5000000000000001,,18.116024017333984,27.29
Warri South-West,Akpakpa,2025-11,2025,11,,,0,18.116024017333984,2,27.29,29.37,25.96,28.39,30,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,33.79981231689453,36.19159698486328,9.883413314819336,26.36,25.89,25.33,-0.1775243539349297,,-0.1775243539349297,annual,24311,,,,33.79981231689453,36.19159698486328,9.883413314819336,26.36,25.89,25.33,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,-0.5000000000000004,0.8660254037844384,,9.129110336303713,27.58
Warri South-West,Akpakpa,2025-12,2025,12,,,0,9.129110336303713,2,27.58,29.44,26.6,28.56,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,18.116024017333984,33.79981231689453,36.19159698486328,27.29,26.36,25.89,-0.1775243539349297,,-0.1775243539349297,annual,24312,,,,18.116024017333984,33.79981231689453,36.19159698486328,27.29,26.36,25.89,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,-2.4492935982947064e-16,1.0,,2.745839357376098,27.93
Warri South-West,Akpakpa,2026-01,2026,1,,,0,2.745839357376098,2,27.93,30.14,26.86,28.58,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,9.129110336303713,18.116024017333984,33.79981231689453,27.58,27.29,26.36,-0.1775243539349297,,-0.1775243539349297,annual,24313,,,,9.129110336303713,18.116024017333984,33.79981231689453,27.58,27.29,26.36,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,0.49999999999999994,0.8660254037844387,,10.987019538879396,28.11
Warri South-West,Akpakpa,2026-02,2026,2,,,0,10.987019538879396,2,28.11,30.46,26.76,28.63,28,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,2.745839357376098,9.129110336303713,18.116024017333984,27.93,27.58,27.29,-0.1775243539349297,,-0.1775243539349297,annual,24314,,,,2.745839357376098,9.129110336303713,18.116024017333984,27.93,27.58,27.29,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,0.8660254037844386,0.5000000000000001,,11.027509689331056,28.47
Warri South-West,Akpakpa,2026-03,2026,3,,,0,11.027509689331056,2,28.47,30.03,26.32,29.2,31,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,10.987019538879396,2.745839357376098,9.129110336303713,28.11,27.93,27.58,-0.1775243539349297,,-0.1775243539349297,annual,24315,,,,10.987019538879396,2.745839357376098,9.129110336303713,28.11,27.93,27.58,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,1.0,6.123233995736766e-17,,18.415470123291016,28.7
Warri South-West,Akpakpa,2026-04,2026,4,,,0,18.415470123291016,2,28.7,30.44,26.75,29.34,30,0,0.0,0.0,0.0,,0,0,0,0,0,0,657,102,0.0,0.0,11.027509689331056,10.987019538879396,2.745839357376098,28.47,28.11,27.93,-0.1775243539349297,0.170361685245595,0.170361685245595,monthly,24316,,,,11.027509689331056,10.987019538879396,2.745839357376098,28.47,28.11,27.93,-0.1775243539349297,-0.1775243539349297,-0.1775243539349297,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Isaba,2025-05,2025,5,1.6876228983164765e-05,16.876228983164765,8,211.926806640625,15,26.71,31.96,24.0,26.78,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,,,,,,,0.5001379625780935,0.6847759901031606,0.6847759901031606,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,16.599105947534554,360.5287760416667,26.05
Warri South-West,Isaba,2025-06,2025,6,1.6599105947534554e-05,16.599105947534554,8,360.5287760416667,15,26.05,30.65,23.16,26.12,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,211.926806640625,,,26.71,,,0.5001379625780935,0.6038253734476792,0.6038253734476792,monthly,24306,16.876228983164765,,,211.926806640625,,,26.71,,,0.6847759901031606,,,1.2246467991473532e-16,-1.0,12.226831131556535,375.3370768229167,24.93
Warri South-West,Isaba,2025-07,2025,7,1.2226831131556535e-05,12.226831131556535,8,375.3370768229167,15,24.93,29.47,22.12,25.02,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,360.5287760416667,211.926806640625,,26.05,26.71,,0.5001379625780935,,0.5001379625780935,annual,24307,16.599105947534554,16.876228983164765,,360.5287760416667,211.926806640625,,26.05,26.71,,0.6038253734476792,0.6847759901031606,,-0.4999999999999997,-0.8660254037844388,14.114607438386884,170.52652994791666,24.67
Warri South-West,Isaba,2025-08,2025,8,1.4114607438386884e-05,14.114607438386884,8,170.52652994791666,15,24.67,29.85,21.72,24.79,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,375.3370768229167,360.5287760416667,211.926806640625,24.93,26.05,26.71,0.5001379625780935,,0.5001379625780935,annual,24308,12.226831131556535,16.599105947534554,16.876228983164765,375.3370768229167,360.5287760416667,211.926806640625,24.93,26.05,26.71,0.5001379625780935,0.6038253734476792,0.6847759901031606,-0.8660254037844384,-0.5000000000000004,18.859653209801763,431.3966471354167,25.19
Warri South-West,Isaba,2025-09,2025,9,1.8859653209801763e-05,18.859653209801763,8,431.3966471354167,15,25.19,30.78,22.28,25.29,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,170.52652994791666,375.3370768229167,360.5287760416667,24.67,24.93,26.05,0.5001379625780935,,0.5001379625780935,annual,24309,14.114607438386884,12.226831131556535,16.599105947534554,170.52652994791666,375.3370768229167,360.5287760416667,24.67,24.93,26.05,0.5001379625780935,0.5001379625780935,0.6038253734476792,-1.0,-1.8369701987210297e-16,20.10627576964908,402.63489583333336,25.66
Warri South-West,Isaba,2025-10,2025,10,2.010627576964908e-05,20.10627576964908,8,402.63489583333336,15,25.66,31.23,22.4,25.72,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,431.3966471354167,170.52652994791666,375.3370768229167,25.19,24.67,24.93,0.5001379625780935,,0.5001379625780935,annual,24310,18.859653209801763,14.114607438386884,12.226831131556535,431.3966471354167,170.52652994791666,375.3370768229167,25.19,24.67,24.93,0.5001379625780935,0.5001379625780935,0.5001379625780935,-0.8660254037844386,0.5000000000000001,21.477782865986228,237.52399088541668,26.76
Warri South-West,Isaba,2025-11,2025,11,2.1477782865986228e-05,21.477782865986228,8,237.52399088541668,15,26.76,32.28,23.2,26.85,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,402.63489583333336,431.3966471354167,170.52652994791666,25.66,25.19,24.67,0.5001379625780935,,0.5001379625780935,annual,24311,20.10627576964908,18.859653209801763,14.114607438386884,402.63489583333336,431.3966471354167,170.52652994791666,25.66,25.19,24.67,0.5001379625780935,0.5001379625780935,0.5001379625780935,-0.5000000000000004,0.8660254037844384,28.69318996090442,123.28426920572916,26.67
Warri South-West,Isaba,2025-12,2025,12,2.869318996090442e-05,28.69318996090442,8,123.28426920572916,15,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,237.52399088541668,402.63489583333336,431.3966471354167,26.76,25.66,25.19,0.5001379625780935,,0.5001379625780935,annual,24312,21.477782865986228,20.10627576964908,18.859653209801763,237.52399088541668,402.63489583333336,431.3966471354167,26.76,25.66,25.19,0.5001379625780935,0.5001379625780935,0.5001379625780935,-2.4492935982947064e-16,1.0,29.973702112329192,30.887113444010417,26.93
Warri South-West,Isaba,2026-01,2026,1,2.9973702112329192e-05,29.973702112329192,8,30.887113444010417,15,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,123.28426920572916,237.52399088541668,402.63489583333336,26.67,26.76,25.66,0.5001379625780935,,0.5001379625780935,annual,24313,28.69318996090442,21.477782865986228,20.10627576964908,123.28426920572916,237.52399088541668,402.63489583333336,26.67,26.76,25.66,0.5001379625780935,0.5001379625780935,0.5001379625780935,0.49999999999999994,0.8660254037844387,28.38561704265885,128.60132649739583,27.03
Warri South-West,Isaba,2026-02,2026,2,2.838561704265885e-05,28.38561704265885,8,128.60132649739583,15,27.03,34.25,23.16,27.04,28,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,30.887113444010417,123.28426920572916,237.52399088541668,26.93,26.67,26.76,0.5001379625780935,,0.5001379625780935,annual,24314,29.973702112329192,28.69318996090442,21.477782865986228,30.887113444010417,123.28426920572916,237.52399088541668,26.93,26.67,26.76,0.5001379625780935,0.5001379625780935,0.5001379625780935,0.8660254037844386,0.5000000000000001,26.50526221259497,134.15719401041667,27.49
Warri South-West,Isaba,2026-03,2026,3,2.650526221259497e-05,26.50526221259497,8,134.15719401041667,15,27.49,33.49,23.29,27.57,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,128.60132649739583,30.887113444010417,123.28426920572916,27.03,26.93,26.67,0.5001379625780935,,0.5001379625780935,annual,24315,28.38561704265885,29.973702112329192,28.69318996090442,128.60132649739583,30.887113444010417,123.28426920572916,27.03,26.93,26.67,0.5001379625780935,0.5001379625780935,0.5001379625780935,1.0,6.123233995736766e-17,23.58465462748427,211.10768229166663,27.4
Warri South-West,Isaba,2026-04,2026,4,2.358465462748427e-05,23.58465462748427,8,211.10768229166663,15,27.4,32.26,23.5,27.69,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,2358,368,0.42,2.72,134.15719401041667,128.60132649739583,30.887113444010417,27.49,27.03,26.93,0.5001379625780935,0.7443273833647815,0.7443273833647815,monthly,24316,26.50526221259497,28.38561704265885,29.973702112329192,134.15719401041667,128.60132649739583,30.887113444010417,27.49,27.03,26.93,0.5001379625780935,0.5001379625780935,0.5001379625780935,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Madangho,2025-05,2025,5,,,0,44.08674112955729,3,27.95,29.82,26.39,28.83,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,,,,,,,-0.1836332296713804,-0.1250707163955226,-0.1250707163955226,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,,69.48908996582031,27.18
Warri South-West,Madangho,2025-06,2025,6,,,0,69.48908996582031,3,27.18,28.64,25.82,28.1,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,44.08674112955729,,,27.95,,,-0.1836332296713804,0.336436927318573,0.336436927318573,monthly,24306,,,,44.08674112955729,,,27.95,,,-0.1250707163955226,,,1.2246467991473532e-16,-1.0,,61.74644978841146,25.95
Warri South-West,Madangho,2025-07,2025,7,,,0,61.74644978841146,3,25.95,27.37,24.94,26.58,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,69.48908996582031,44.08674112955729,,27.18,27.95,,-0.1836332296713804,,-0.1836332296713804,annual,24307,,,,69.48908996582031,44.08674112955729,,27.18,27.95,,0.336436927318573,-0.1250707163955226,,-0.4999999999999997,-0.8660254037844388,,16.93844731648763,25.33
Warri South-West,Madangho,2025-08,2025,8,,,0,16.93844731648763,3,25.33,26.64,24.62,25.89,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,61.74644978841146,69.48908996582031,44.08674112955729,25.95,27.18,27.95,-0.1836332296713804,,-0.1836332296713804,annual,24308,,,,61.74644978841146,69.48908996582031,44.08674112955729,25.95,27.18,27.95,-0.1836332296713804,0.336436927318573,-0.1250707163955226,-0.8660254037844384,-0.5000000000000004,,67.98856608072917,25.89
Warri South-West,Madangho,2025-09,2025,9,,,0,67.98856608072917,3,25.89,27.34,24.85,26.4,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,16.93844731648763,61.74644978841146,69.48908996582031,25.33,25.95,27.18,-0.1836332296713804,,-0.1836332296713804,annual,24309,,,,16.93844731648763,61.74644978841146,69.48908996582031,25.33,25.95,27.18,-0.1836332296713804,-0.1836332296713804,0.336436927318573,-1.0,-1.8369701987210297e-16,,63.34168497721354,26.36
Warri South-West,Madangho,2025-10,2025,10,,,0,63.34168497721354,3,26.36,28.27,24.83,27.28,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,67.98856608072917,16.93844731648763,61.74644978841146,25.89,25.33,25.95,-0.1836332296713804,,-0.1836332296713804,annual,24310,,,,67.98856608072917,16.93844731648763,61.74644978841146,25.89,25.33,25.95,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,-0.8660254037844386,0.5000000000000001,,32.01660919189453,27.29
Warri South-West,Madangho,2025-11,2025,11,,,0,32.01660919189453,3,27.29,29.37,25.96,28.39,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,63.34168497721354,67.98856608072917,16.93844731648763,26.36,25.89,25.33,-0.1836332296713804,,-0.1836332296713804,annual,24311,,,,63.34168497721354,67.98856608072917,16.93844731648763,26.36,25.89,25.33,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,-0.5000000000000004,0.8660254037844384,,16.12702178955078,27.58
Warri South-West,Madangho,2025-12,2025,12,,,0,16.12702178955078,3,27.58,29.44,26.6,28.56,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,32.01660919189453,63.34168497721354,67.98856608072917,27.29,26.36,25.89,-0.1836332296713804,,-0.1836332296713804,annual,24312,,,,32.01660919189453,63.34168497721354,67.98856608072917,27.29,26.36,25.89,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,-2.4492935982947064e-16,1.0,,5.0671742757161455,27.93
Warri South-West,Madangho,2026-01,2026,1,,,0,5.0671742757161455,3,27.93,30.14,26.86,28.58,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,16.12702178955078,32.01660919189453,63.34168497721354,27.58,27.29,26.36,-0.1836332296713804,,-0.1836332296713804,annual,24313,,,,16.12702178955078,32.01660919189453,63.34168497721354,27.58,27.29,26.36,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,0.49999999999999994,0.8660254037844387,,20.00324376424153,28.11
Warri South-West,Madangho,2026-02,2026,2,,,0,20.00324376424153,3,28.11,30.46,26.76,28.63,28,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,5.0671742757161455,16.12702178955078,32.01660919189453,27.93,27.58,27.29,-0.1836332296713804,,-0.1836332296713804,annual,24314,,,,5.0671742757161455,16.12702178955078,32.01660919189453,27.93,27.58,27.29,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,0.8660254037844386,0.5000000000000001,,19.59776433308919,28.47
Warri South-West,Madangho,2026-03,2026,3,,,0,19.59776433308919,3,28.47,30.03,26.32,29.2,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,20.00324376424153,5.0671742757161455,16.12702178955078,28.11,27.93,27.58,-0.1836332296713804,,-0.1836332296713804,annual,24315,,,,20.00324376424153,5.0671742757161455,16.12702178955078,28.11,27.93,27.58,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,1.0,6.123233995736766e-17,,32.73013559977213,28.7
Warri South-West,Madangho,2026-04,2026,4,,,0,32.73013559977213,3,28.7,30.44,26.75,29.34,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,538,84,1.86,11.9,19.59776433308919,20.00324376424153,5.0671742757161455,28.47,28.11,27.93,-0.1836332296713804,0.1524705019864169,0.1524705019864169,monthly,24316,,,,19.59776433308919,20.00324376424153,5.0671742757161455,28.47,28.11,27.93,-0.1836332296713804,-0.1836332296713804,-0.1836332296713804,0.8660254037844387,-0.4999999999999998,,,
Warri South-West,Ogbe-Ijoh,2025-05,2025,5,1.756224810378626e-05,17.56224810378626,32,203.86372884114584,36,26.71,31.96,24.0,26.78,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,,,,,,,0.5168187083523361,0.5994173921475845,0.5994173921475845,monthly,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,14.910459867678584,373.9892849392361,26.05
Warri South-West,Ogbe-Ijoh,2025-06,2025,6,1.4910459867678584e-05,14.910459867678584,32,373.9892849392361,36,26.05,30.65,23.16,26.12,30,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,203.86372884114584,,,26.71,,,0.5168187083523361,0.5322644326526205,0.5322644326526205,monthly,24306,17.56224810378626,,,203.86372884114584,,,26.71,,,0.5994173921475845,,,1.2246467991473532e-16,-1.0,11.727424862328917,379.9247233072917,24.93
Warri South-West,Ogbe-Ijoh,2025-07,2025,7,1.1727424862328917e-05,11.727424862328917,32,379.9247233072917,36,24.93,29.47,22.12,25.02,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,373.9892849392361,203.86372884114584,,26.05,26.71,,0.5168187083523361,,0.5168187083523361,annual,24307,14.910459867678584,17.56224810378626,,373.9892849392361,203.86372884114584,,26.05,26.71,,0.5322644326526205,0.5994173921475845,,-0.4999999999999997,-0.8660254037844388,13.740151189267635,138.93751356336804,24.67
Warri South-West,Ogbe-Ijoh,2025-08,2025,8,1.3740151189267635e-05,13.740151189267635,32,138.93751356336804,36,24.67,29.85,21.72,24.79,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,379.9247233072917,373.9892849392361,203.86372884114584,24.93,26.05,26.71,0.5168187083523361,,0.5168187083523361,annual,24308,11.727424862328917,14.910459867678584,17.56224810378626,379.9247233072917,373.9892849392361,203.86372884114584,24.93,26.05,26.71,0.5168187083523361,0.5322644326526205,0.5994173921475845,-0.8660254037844384,-0.5000000000000004,15.944373444654047,414.18120659722223,25.19
Warri South-West,Ogbe-Ijoh,2025-09,2025,9,1.5944373444654047e-05,15.944373444654047,32,414.18120659722223,36,25.19,30.78,22.28,25.29,30,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,138.93751356336804,379.9247233072917,373.9892849392361,24.67,24.93,26.05,0.5168187083523361,,0.5168187083523361,annual,24309,13.740151189267635,11.727424862328917,14.910459867678584,138.93751356336804,379.9247233072917,373.9892849392361,24.67,24.93,26.05,0.5168187083523361,0.5168187083523361,0.5322644326526205,-1.0,-1.8369701987210297e-16,17.699450836516917,378.9204915364583,25.66
Warri South-West,Ogbe-Ijoh,2025-10,2025,10,1.7699450836516917e-05,17.699450836516917,32,378.9204915364583,36,25.66,31.23,22.4,25.72,31,26,1.140323966,0.1644119809999999,1.06475531,"NEPL, Neconde Energy",6,4,2,0,4,0,16088,2510,0.37,1.59,414.18120659722223,138.93751356336804,379.9247233072917,25.19,24.67,24.93,0.5168187083523361,,0.5168187083523361,annual,24310,15.944373444654047,13.740151189267635,11.727424862328917,414.18120659722223,138.93751356336804,379.9247233072917,25.19,24.67,24.93,0.5168187083523361,0.5168187083523361,0.5168187083523361,-0.8660254037844386,0.5000000000000001,17.954760551219806,221.05094401041663,26.76
