lganame,wardname,year,month,no2_mol_m2,no2_valid_pixels,no2_umol_m2,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,ndvi_annual,ym
Patani,Agoloma,2015,7,,,,312.5917561848958,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2015-07
Patani,Agoloma,2015,8,,,,335.1453450520833,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2015-08
Patani,Agoloma,2015,9,,,,424.37451171875,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2015-09
Patani,Agoloma,2015,10,,,,319.3561197916667,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2015-10
Patani,Agoloma,2015,11,,,,95.218994140625,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2015-11
Patani,Agoloma,2015,12,,,,10.815728505452476,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2015-12
Patani,Agoloma,2016,1,,,,15.717862447102863,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-01
Patani,Agoloma,2016,2,,,,14.382242838541666,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-02
Patani,Agoloma,2016,3,,,,179.09342447916666,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-03
Patani,Agoloma,2016,4,,,,150.0385538736979,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-04
Patani,Agoloma,2016,5,,,,264.4037475585937,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-05
Patani,Agoloma,2016,6,,,,340.6953125,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-06
Patani,Agoloma,2016,7,,,,480.9089762369792,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-07
Patani,Agoloma,2016,8,,,,332.1496988932292,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-08
Patani,Agoloma,2016,9,,,,478.3639729817708,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-09
Patani,Agoloma,2016,10,,,,363.8186848958333,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-10
Patani,Agoloma,2016,11,,,,96.66215006510416,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-11
Patani,Agoloma,2016,12,,,,25.57490539550781,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2016-12
Patani,Agoloma,2017,1,,,,17.291417439778645,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-01
Patani,Agoloma,2017,2,,,,12.638219197591146,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-02
Patani,Agoloma,2017,3,,,,113.18990071614584,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-03
Patani,Agoloma,2017,4,,,,158.0297648111979,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-04
Patani,Agoloma,2017,5,,,,247.2149861653646,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-05
Patani,Agoloma,2017,6,,,,647.3252766927084,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-06
Patani,Agoloma,2017,7,,,,454.5691731770833,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-07
Patani,Agoloma,2017,8,,,,275.6125895182292,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-08
Patani,Agoloma,2017,9,,,,352.7408854166667,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-09
Patani,Agoloma,2017,10,,,,306.95556640625,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-10
Patani,Agoloma,2017,11,,,,134.24921671549478,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-11
Patani,Agoloma,2017,12,,,,24.16333516438802,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2017-12
Patani,Agoloma,2018,1,,,,23.58127339680989,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-01
Patani,Agoloma,2018,2,,,,147.61482747395834,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-02
Patani,Agoloma,2018,3,,,,160.30038452148438,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-03
Patani,Agoloma,2018,4,,,,171.0838623046875,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-04
Patani,Agoloma,2018,5,,,,211.172607421875,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-05
Patani,Agoloma,2018,6,,,,398.8027750651042,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-06
Patani,Agoloma,2018,7,,,,501.8241373697917,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-07
Patani,Agoloma,2018,8,,,,425.9258626302083,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-08
Patani,Agoloma,2018,9,,,,510.5155843098958,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-09
Patani,Agoloma,2018,10,2.092492359224707e-05,5.0,20.92492359224707,381.6776529947917,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-10
Patani,Agoloma,2018,11,2.5108395493589342e-05,5.0,25.10839549358934,152.7131551106771,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-11
Patani,Agoloma,2018,12,3.1308364123106e-05,5.0,31.308364123106003,30.26459248860677,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2018-12
Patani,Agoloma,2019,1,3.5738007863983515e-05,5.0,35.73800786398351,80.62717692057292,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-01
Patani,Agoloma,2019,2,2.6810728013515472e-05,5.0,26.810728013515472,112.26540120442708,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-02
Patani,Agoloma,2019,3,2.1922370069660247e-05,5.0,21.922370069660246,115.24341837565105,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-03
Patani,Agoloma,2019,4,1.7726175428833812e-05,5.0,17.726175428833812,155.3826904296875,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-04
Patani,Agoloma,2019,5,1.7817469779402017e-05,5.0,17.817469779402018,289.8978881835937,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-05
Patani,Agoloma,2019,6,1.4376136823557315e-05,5.0,14.376136823557315,228.6610107421875,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-06
Patani,Agoloma,2019,7,1.839457981986925e-05,5.0,18.39457981986925,664.818603515625,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-07
Patani,Agoloma,2019,8,1.1460948007879778e-05,5.0,11.460948007879779,296.2191569010417,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-08
Patani,Agoloma,2019,9,1.9814507686533035e-05,5.0,19.814507686533034,597.7500813802084,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-09
Patani,Agoloma,2019,10,1.5673927555326374e-05,5.0,15.673927555326374,461.3165690104167,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-10
Patani,Agoloma,2019,11,2.342402731301263e-05,5.0,23.42402731301263,218.8588663736979,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-11
Patani,Agoloma,2019,12,2.9327749507501723e-05,5.0,29.32774950750172,50.79849243164063,3,,,,,,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2019-12
Patani,Agoloma,2020,1,3.145253867842257e-05,5.0,31.45253867842257,10.273493448893229,3,25.55,32.93,15.93,25.19,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-01
Patani,Agoloma,2020,2,2.3328638053499163e-05,5.0,23.328638053499162,18.592450459798176,3,27.23,33.19,19.1,27.14,29.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-02
Patani,Agoloma,2020,3,2.080103731714189e-05,5.0,20.80103731714189,122.7472635904948,3,27.41,32.89,21.67,27.53,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-03
Patani,Agoloma,2020,4,4.269222554285079e-05,5.0,42.69222554285079,167.42169189453125,3,27.14,33.54,22.6,27.35,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-04
Patani,Agoloma,2020,5,1.0937813203781844e-05,5.0,10.937813203781843,227.40336100260416,3,26.81,31.63,23.93,27.04,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-05
Patani,Agoloma,2020,6,1.4658588042948397e-05,5.0,14.658588042948397,311.8188883463542,3,25.62,30.43,22.5,25.84,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-06
Patani,Agoloma,2020,7,1.270664797630161e-05,5.0,12.70664797630161,521.5843505859375,3,24.87,30.02,22.11,25.09,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-07
Patani,Agoloma,2020,8,1.3908308756072072e-05,5.0,13.908308756072072,156.7057902018229,3,24.68,30.14,20.48,25.05,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-08
Patani,Agoloma,2020,9,1.4696214930154384e-05,5.0,14.696214930154385,416.849609375,3,24.99,29.83,22.2,25.24,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-09
Patani,Agoloma,2020,10,2.116870164172724e-05,5.0,21.16870164172724,251.1189371744792,3,25.62,30.96,22.41,25.86,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-10
Patani,Agoloma,2020,11,2.518531982786953e-05,5.0,25.18531982786953,94.2408955891927,3,26.64,31.37,23.22,26.86,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-11
Patani,Agoloma,2020,12,3.192487929482013e-05,5.0,31.92487929482013,58.55046081542969,3,26.49,31.8,22.78,26.64,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2020-12
Patani,Agoloma,2021,1,3.173086151946336e-05,5.0,31.730861519463364,34.59007008870443,3,26.65,31.69,20.16,26.76,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-01
Patani,Agoloma,2021,2,2.4042093718890105e-05,5.0,24.042093718890104,39.20081583658854,3,26.92,32.44,19.56,26.92,28.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-02
Patani,Agoloma,2021,3,2.2070022532716392e-05,5.0,22.070022532716393,107.90199788411458,3,26.71,32.08,23.29,26.86,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-03
Patani,Agoloma,2021,4,2.049697795882821e-05,5.0,20.496977958828207,162.61136881510416,3,26.91,33.3,23.54,27.02,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-04
Patani,Agoloma,2021,5,1.488451671320945e-05,5.0,14.88451671320945,325.0843912760417,3,26.61,31.14,23.76,26.75,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-05
Patani,Agoloma,2021,6,1.4262206968851388e-05,5.0,14.262206968851388,427.380615234375,3,25.9,32.32,22.59,26.1,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-06
Patani,Agoloma,2021,7,1.5272658492904158e-05,5.0,15.272658492904158,224.01761881510416,3,25.11,29.49,21.56,25.32,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-07
Patani,Agoloma,2021,8,1.4460175589192658e-05,5.0,14.460175589192659,480.1060791015625,3,25.09,29.54,22.13,25.31,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-08
Patani,Agoloma,2021,9,1.73104926943779e-05,5.0,17.3104926943779,582.060302734375,3,25.4,29.95,22.44,25.63,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-09
Patani,Agoloma,2021,10,1.805576030164957e-05,5.0,18.05576030164957,452.4103190104167,3,26.0,32.17,23.0,26.27,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-10
Patani,Agoloma,2021,11,2.611353993415833e-05,5.0,26.11353993415833,280.1394449869792,3,26.15,31.81,22.83,26.35,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-11
Patani,Agoloma,2021,12,3.188599948771298e-05,5.0,31.885999487712983,20.48144276936849,3,26.01,32.0,18.67,25.97,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2021-12
Patani,Agoloma,2022,1,3.068452642764896e-05,5.0,30.68452642764896,34.78583272298177,3,24.8,31.84,15.08,24.6,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-01
Patani,Agoloma,2022,2,2.3888784926384688e-05,5.0,23.888784926384687,26.17050170898437,3,26.4,32.86,17.4,26.39,28.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-02
Patani,Agoloma,2022,3,2.097502874676138e-05,5.0,20.97502874676138,91.6513671875,3,27.09,32.09,24.17,27.21,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-03
Patani,Agoloma,2022,4,1.4851841842755676e-05,5.0,14.851841842755675,218.7540079752604,3,26.66,33.37,23.16,26.82,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-04
Patani,Agoloma,2022,5,1.9333635282237083e-05,5.0,19.333635282237083,301.91115315755206,3,26.45,31.24,22.81,26.63,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-05
Patani,Agoloma,2022,6,1.088097178580938e-06,5.0,1.088097178580938,429.8629557291667,3,25.54,30.45,22.71,25.68,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-06
Patani,Agoloma,2022,7,1.1160102440044284e-05,5.0,11.160102440044284,249.57415771484372,3,24.99,29.45,21.53,25.23,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-07
Patani,Agoloma,2022,8,1.1047742736991496e-05,5.0,11.047742736991497,196.74029541015625,3,24.82,29.81,21.18,25.14,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-08
Patani,Agoloma,2022,9,1.3227526505943389e-05,5.0,13.22752650594339,253.3273722330729,3,25.21,30.55,22.54,25.53,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-09
Patani,Agoloma,2022,10,1.9419813179410996e-05,5.0,19.419813179410998,342.9701741536458,3,25.99,31.41,22.12,26.22,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-10
Patani,Agoloma,2022,11,1.4716472651343792e-05,5.0,14.716472651343791,120.68442789713542,3,26.69,32.38,22.94,26.92,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-11
Patani,Agoloma,2022,12,3.5135785583406684e-05,5.0,35.13578558340669,47.18199157714844,3,25.73,31.26,17.19,25.5,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2022-12
Patani,Agoloma,2023,1,3.716795763466507e-05,5.0,37.16795763466507,21.53575134277344,3,25.68,31.87,16.87,25.53,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-01
Patani,Agoloma,2023,2,3.2487677526660266e-05,5.0,32.48767752666026,26.914072672526043,3,26.6,33.16,18.7,26.52,28.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-02
Patani,Agoloma,2023,3,1.4867016579955816e-05,5.0,14.867016579955816,170.05914306640625,3,26.65,32.26,22.94,26.72,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-03
Patani,Agoloma,2023,4,2.1865246526431293e-05,5.0,21.865246526431292,136.4444783528646,3,26.88,32.48,23.69,27.05,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-04
Patani,Agoloma,2023,5,2.1472614025697116e-05,5.0,21.472614025697116,293.374755859375,3,27.09,32.56,23.65,27.25,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-05
Patani,Agoloma,2023,6,1.4574319357052443e-05,5.0,14.574319357052444,369.60400390625,3,25.75,30.16,22.03,25.89,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-06
Patani,Agoloma,2023,7,1.574622729094699e-05,5.0,15.74622729094699,382.9686279296875,3,25.71,31.07,22.51,25.88,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-07
Patani,Agoloma,2023,8,1.537827920401469e-05,5.0,15.378279204014689,235.1267496744792,3,25.6,31.09,22.31,25.82,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-08
Patani,Agoloma,2023,9,1.3189543096814305e-05,5.0,13.189543096814305,496.8792724609375,3,25.87,30.88,23.12,26.1,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-09
Patani,Agoloma,2023,10,2.002933615585789e-05,5.0,20.02933615585789,326.1944986979167,3,26.37,31.01,22.95,26.6,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-10
Patani,Agoloma,2023,11,1.6810244414955377e-05,5.0,16.810244414955378,199.69099934895837,3,26.6,31.59,23.0,26.77,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-11
Patani,Agoloma,2023,12,2.738680341280997e-05,5.0,27.386803412809968,25.533597310384117,3,26.84,32.13,18.71,26.66,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2023-12
Patani,Agoloma,2024,1,3.564872895367444e-05,5.0,35.64872895367444,12.838534037272137,3,27.03,33.5,16.99,26.87,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-01
Patani,Agoloma,2024,2,2.519963309168816e-05,5.0,25.19963309168816,68.65003967285156,3,27.46,33.9,19.14,27.4,29.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-02
Patani,Agoloma,2024,3,6.105658394517377e-06,5.0,6.105658394517377,119.06618245442708,3,28.11,33.9,24.94,28.25,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-03
Patani,Agoloma,2024,4,1.544679544167593e-05,5.0,15.446795441675931,152.739013671875,3,27.93,33.21,24.87,28.03,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-04
Patani,Agoloma,2024,5,1.7053872579708695e-05,5.0,17.053872579708695,278.8268229166667,3,27.44,32.28,23.02,27.57,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-05
Patani,Agoloma,2024,6,1.962161477422342e-05,5.0,19.621614774223417,365.4674479166667,3,26.52,32.56,23.4,26.75,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-06
Patani,Agoloma,2024,7,1.3374263653531673e-05,5.0,13.374263653531672,347.1875406901042,3,25.59,30.36,22.59,25.84,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-07
Patani,Agoloma,2024,8,1.247602776857093e-05,5.0,12.47602776857093,150.85289510091147,3,25.47,30.49,22.33,25.77,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-08
Patani,Agoloma,2024,9,1.4064190327189863e-05,5.0,14.064190327189863,335.032470703125,3,25.88,30.55,22.8,26.24,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-09
Patani,Agoloma,2024,10,2.1161242329981175e-05,5.0,21.161242329981174,411.074462890625,3,26.28,31.72,23.12,26.58,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-10
Patani,Agoloma,2024,11,2.077282697428018e-05,5.0,20.77282697428018,100.44354248046876,3,26.97,32.27,21.05,27.14,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-11
Patani,Agoloma,2024,12,3.285688289906829e-05,5.0,32.856882899068296,7.701043446858724,3,26.36,32.31,18.12,26.04,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2024-12
Patani,Agoloma,2025,1,3.968790988437831e-05,5.0,39.687909884378314,29.609232584635414,3,26.96,32.87,18.63,27.01,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-01
Patani,Agoloma,2025,2,2.717143506743014e-05,5.0,27.17143506743014,53.1845703125,3,27.53,33.56,23.58,27.75,28.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-02
Patani,Agoloma,2025,3,2.1895766258239747e-05,5.0,21.895766258239746,109.48431396484376,3,27.73,33.36,24.29,28.03,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-03
Patani,Agoloma,2025,4,2.1746649872511624e-05,5.0,21.746649872511625,179.08756510416666,3,27.31,32.47,24.39,27.53,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-04
Patani,Agoloma,2025,5,1.7326290253549816e-05,5.0,17.326290253549814,212.6692911783854,3,26.87,32.16,23.85,27.1,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-05
Patani,Agoloma,2025,6,1.2174903531558812e-05,5.0,12.174903531558812,338.6870524088542,3,26.3,31.35,23.27,26.57,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-06
Patani,Agoloma,2025,7,1.198410609504208e-05,5.0,11.98410609504208,282.1689046223958,3,25.12,29.94,22.03,25.39,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-07
Patani,Agoloma,2025,8,1.5716593770775945e-05,5.0,15.716593770775946,236.3109334309896,3,24.84,29.99,21.62,25.24,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-08
Patani,Agoloma,2025,9,1.945971016539261e-05,5.0,19.459710165392607,366.3101399739583,3,25.29,30.73,22.44,25.61,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-09
Patani,Agoloma,2025,10,1.74821077962406e-05,5.0,17.482107796240598,363.4595540364583,3,25.71,31.39,22.44,25.97,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-10
Patani,Agoloma,2025,11,1.7628469504415988e-05,5.0,17.62846950441599,217.9566853841146,3,26.89,32.09,23.44,27.27,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-11
Patani,Agoloma,2025,12,4.803887277375907e-05,5.0,48.03887277375907,127.04429117838542,3,26.76,32.36,23.55,27.05,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2025-12
Patani,Agoloma,2026,1,2.929163747467101e-05,5.0,29.29163747467101,38.30396525065104,3,27.0,32.49,23.19,27.17,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2026-01
Patani,Agoloma,2026,2,2.4889802443794905e-05,5.0,24.889802443794906,116.22988891601562,3,27.18,34.28,23.27,27.38,28.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2026-02
Patani,Agoloma,2026,3,2.7684555971063676e-05,5.0,27.684555971063677,135.17054239908853,3,27.42,33.13,23.2,27.73,31.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2026-03
Patani,Agoloma,2026,4,2.677862357813865e-05,5.0,26.77862357813865,202.66984049479169,3,26.99,32.26,23.52,27.11,30.0,0,0.0,0.0,0.0,,1,1,0,0,1,0,8591,1340,,2026-04
Patani,Buluangiama,2015,1,,,,27.45176887512207,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-01
Patani,Buluangiama,2015,2,,,,89.04718017578125,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-02
Patani,Buluangiama,2015,3,,,,145.8570556640625,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-03
Patani,Buluangiama,2015,4,,,,135.43150329589844,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-04
Patani,Buluangiama,2015,5,,,,280.9799194335937,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-05
Patani,Buluangiama,2015,6,,,,174.68963623046875,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-06
Patani,Buluangiama,2015,7,,,,310.6059875488281,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-07
Patani,Buluangiama,2015,8,,,,325.9737854003906,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-08
Patani,Buluangiama,2015,9,,,,422.843505859375,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-09
Patani,Buluangiama,2015,10,,,,321.23175048828125,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-10
Patani,Buluangiama,2015,11,,,,96.06688690185548,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-11
Patani,Buluangiama,2015,12,,,,11.65013599395752,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2015-12
Patani,Buluangiama,2016,1,,,,16.757978439331055,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-01
Patani,Buluangiama,2016,2,,,,14.128902435302734,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-02
Patani,Buluangiama,2016,3,,,,182.1957244873047,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-03
Patani,Buluangiama,2016,4,,,,151.08273315429688,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-04
Patani,Buluangiama,2016,5,,,,268.4145202636719,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-05
Patani,Buluangiama,2016,6,,,,331.22039794921875,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-06
Patani,Buluangiama,2016,7,,,,477.210693359375,8,,,,,,0,0.0,0.0,0.0,,2,2,0,0,2,0,6626,1034,,2016-07
